Departamento,Alcance,Descripcion del alcance,Latitud,Longitud,Dirección,Tipo de proveedor,Nombre ,Tipo de servicios o productos,Servicios o productos,Dias y horarios de atención,Telefonos,A domicilio,Verificado
Cochabamba,Municipal,NA,NA,NA,William Shakespeare esq. Jack london,Empresa,SaWaLife srl,Alimentos,Servicio de potabilización de agua. Venta al granel de agua. Recarga de botellones de agua,,"73793491 -
73793491",Si,Si
Cochabamba,Municipal,NA,NA,NA,calle kollasuyu # 283 zona cala cala,Empresa,GRUPO INDUSTRIAL SAXSAY,Alimentos,"Produccion de snack saludables libre de gluten (mix de cereales y leguminosas, pulpa de frutas, chips de semillas)",,"4790401 -
77215394",Si,Si
Cochabamba,Municipal,NA,NA,NA,Potosi1455,Empresa,Vinoteca V&P,Alimentos,Espacio exclusivo para escoger  variedad de VINOS  y deliciosos maridajes dulces y salados.,,"77491038 -
77491038",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Antezana # 945, entre Ramon Rivero y Oruro",Empresa,FitBar #PowerFIT,Alimentos,Venta y Comercialización de Productos Naturales,,"4401174 -
76909940",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Melchor Urquidi entre Ciclovia y América. a media cuadra del sombrero de chola,Empresa,"Productos Ecologicos Naturaleza S.A ""FRUTTE""",Alimentos,"Té, mate, Infusiones naturales de frutas, hierbas aromaticas en presentación clasica saquitos con envoltura y caja.",,"65360900 -
65172111",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pacata Alta - Barrio 10 de Diciembre,Empresa,Authentic Light,Alimentos,Elaboración y distribución de agua de mesa en botellones de 20 litros.,,"77499069 -
77499069",Si,Si
Cochabamba,Municipal,NA,NA,NA,Parque Lincoln y calle Illapa,Empresa,"""La Escarola"" fast-good",Alimentos,Somos una empresa que se dedica al preparado y comercializacion de alimentos 100% saludables.,,"79729991 -
79729991",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Runasimi 2113,Empresa,Procesadora de Alimentos Valpergutor S.R.L.,Alimentos,"Alimentos congelados: Papa y camote prefritos, yuca precocida, pulpa de fruta , verduras y hamburguesas de res y pollo.",,"4242188 -
72222923",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Buenos Aires # 5,Empresa,Auto///Market,Alimentos,Mercado movil de alimentos e insumos directo al hogar. Pedidos por whatsapp y envíos directo al cliente.,,"75480090 -
75480090",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. aroma 838 entre c. 16 de Julio y Av. Oquendo.,Empresa,Karin López,Alimentos,"Waffles, masa de harina, huevo, leche. Azúcar. 5 unidades por paquete. Ya hechos, que están congelados. Sirve para la merienda o desayuno.",,"4558406 -
70769100",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Juan Capriles S/N casi Pantaleón Dalence,Empresa,Carolina Bustamante Vargas,Alimentos,"Alimenticios, pan",,"4252152 -
69451001",Si,Si
Cochabamba,Municipal,NA,NA,NA,Su sano Azogue 2960,Empresa,Niawa Alimentos,Alimentos,"Empresa Artesanal que se dedica a la producción de productos artesanales como mermeladas, mantequilla de maní y leche de almendra.",,"75466211 -
70712661",Si,Si
Cochabamba,Municipal,NA,NA,NA,J.A. RICO TORO N° 871 PANDO Y MELCHOR URQUIDI,Empresa,AGUA Y HIELO CHACALTAYA,Alimentos,CHACALTAYA esta certificada bajo normas SENASAG para distribuir AGUA PURIFICADA con el mas estricto cumplimientos de las normas de sanidad.,,"4200434 - 4123456 - 4243434 -
70718084",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Carretera a sacaba km 3,5",Empresa,De La Selva LTDA,Alimentos,"Alimentos en conserva: palmitos, piñas al jugo, mermeladas de piña,  papaya, camu camu, spaghetti de palmito, Dips de palmito",,"4719923 -
71733666",Si,Si
Cochabamba,Municipal,NA,NA,NA,Camino a Sacaba km 7.5 sobre la circunvalación y calle sarao,Empresa,Dulces Momentos JaDaSha,Alimentos,"Somos una Reposteria. Que realiza tortas, postres fríos, mesas dulces, mesas saladas y mucho más. Trabajamos con pedidos mediante Internet.",,"76464237 -
76464237",Si,Si
Cochabamba,Municipal,NA,NA,NA,C/Gardenias #111,Empresa,"DISTRIBUIDORA DE POLLOS ""RTR""",Alimentos,Venta de pollo de 1a entregas a OTB-BARRIOS MERCADOS-MICROMERCADOS-DOMICILIO ETC.,,"75007329 -
75007329",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Tomás Frias y Pedro Blanco. En plena esquina.,Empresa,Goodman Friendly Market,Alimentos,Un micromercado de productos varios para el hogar. Insumos e higiene.,,"78365315 -
77956151",Si,Si
Cochabamba,Municipal,NA,NA,NA,"España 491, casi Mexico",Empresa,Pastas Todo Listo,Alimentos,"Pastas y masas congeladas sin conservantes, ravioles, capalletis, hojas de lasagna, masa de empanadas o pasteles fritos. FB: Pastastodolisto",,"4224150 -
72717338",Si,Si
Cochabamba,Municipal,NA,NA,NA,calle kollasuyu # 283 zona cala cala,Empresa,GRUPO INDUSTRIAL SAXSAY,Alimentos,"Produccion de snack saludable libre de gluten (mix de cereales y leguminosas, chips de semillas, pulpa de frutas)  con registro SENASAG",,"4790401 -
77215394",Si,Si
Cochabamba,Municipal,NA,NA,NA,c. José Quintín Mendoza 1668. Entre Lucas Mendoza y Alcides Arguedas,Empresa,Industria Alimenticia Lazzo,Alimentos,"Tabueno y Lazzo - Papas fritas clásicas y saborizadas. Platanos, maní y tocinos fritos. Balum, Helados picolés y por Litros-varios sabores.",,"4281112 -
67400164",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Ayacucho 282 casi eq. Santivañez,Empresa,Chocolates Baure y El Ceibo Cochabamba,Alimentos,"Venta y distribucion por mayor y menor de chocolates El Ceibo, Baure y Condor",,"4234981 -
72205089",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av circunvalación y calle Sumaj Llajta,Empresa,Frutas & Verduras,Alimentos,Frutas frescas y verduras de primera necesidad para las familias de Cochabamba,,"4883108 -
76457624",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Chicopaya s/n Zona sud,Empresa,INDUSTRIAS AQUACORP,Alimentos,Producción de agua purificada de alta calidad y en distintas presentaciones,,"4245055 -
78360300",Si,Si
Cochabamba,Municipal,NA,NA,NA,Avenida circunvalación esquina Sumaj llajta,Empresa,Rocío Rodríguez amurrio,Alimentos,"Venta de verduras, frutas,huevo,condimentos,aceite de soya",,"4883108 -
76414593",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Vllazon km 3 sobre la avenida Chapare esquina Perú. Plena esquina,Empresa,Provlop,Alimentos,"Ofrecemos alimentos: verduras, frutas, cereales,arroz, harina, abarrotes, enlatados,azucar",,"69444399 -
69444399",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle PunataN74,Empresa,Aydee Gabriela Villca Huayta,Alimentos,Comercialización de productos en conserva y otros.,,"77435934 -
77435934",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Buganvilias 1479 sauces y palmeras,Empresa,Jose Ramiro Nogales Flores Agua Vertiente,Alimentos,Botellones de 20 litros - entrega a domicilio,,"4797733 - 34 -35 72225561 -
72745363",Si,Si
Cochabamba,Municipal,NA,NA,NA,Avenida Simón López y cruce taquiña,Empresa,Agencia de lácteos cruce taquiñ,Alimentos,Somos una agencia alimenticia que provee lácteos de todo tipo,,"65506690 -
65506690",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Innominada s/n esq. Innominada,Empresa,Agua purificada de mesa las nubes,Alimentos,Agua purificada de mesa las nubes,,"79794407 -
79794407",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. República # 825 zona central Sud,Empresa,Agua Purificada Génesis,Alimentos,"PRODUCCIÓN AGUA PURIFICADA 20 L, 10 L sachets de 500 ml. Realizamos Entregas a Domicilio, Contamos con todos los Permisos exigidos por Ley",,"4553463 -
76454066",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Andina s/n esquina Av. 21 de enero,Empresa,INBOLCER SRL,Alimentos,producimos cereales y snacks como barritas de cereal energéticas libre de gluten en base a Quinua (todos nuestros productos),,"4223372 -
72201952",Si,Si
Cochabamba,Municipal,NA,NA,NA,Quillacollo zona central,Empresa,Natural Life,Alimentos,"Mantequillas Naturales de mani, almendra y nueces",,"70343918 -
70343917",Si,Si
Cochabamba,Municipal,NA,NA,NA,Urpi,Empresa,Activa tu Sistema inmunológico,Alimentos,"Productos orgánicos para estimular el sistema inmunológico , kefir , combucha ,insulina , probióticos , súper chicha",,"75957601 -
75957601",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Gabriel Rene Moreno 1040,Empresa,Agua purificada de mesa Fresca,Alimentos,"PRODUCTOS DE ALTA CALIDAD E INCLUYE EN SU PROCESO OSNOSIS INVERSA, CUENTA CON REGI. SANIT. SENASAG. SE HACE ENTREGA A  DOMICILIO.",,"4793131 -
67498333",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle En rique Salnas 521,Empresa,CAPRA SRL,Alimentos,Pulpas congeladas naturales tropicales y de Vall sin químicos ( Maracuya piña frutilla mandarina camucamu cítricos tumbo mango) y fruta al j,,"4540488 -
71721835",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Teofilo vargas #759,Empresa,Aguas del eden,Alimentos,Ofrecemos agua purificada embotellada de 20 litros,,"4405776 -
67425050",Si,Si
Cochabamba,Municipal,NA,NA,NA,Avenida peru 0460,Empresa,Parlawi cafe & lab,Alimentos,Tostadores de cafe en grano y molido y productos secundarios de cafe. Compramos de productores y vendemos localmente en mercados artesanales,,"71428523 -
71428523",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Decima y calle8( altura km6 a sacaba),Empresa,Sra. Magui( frutera),Alimentos,"Vendo frutas: manzanas , naranja, mandarina ,platano, platano de freir, sandia, papaya ,limon..",,"72272646 -
72701462",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Avenida Miguel Mercado, Vinto",Empresa,Marcelo Castelo Quiroga,Alimentos,Producción y comercialización de cereales. Comercialización de Arroz. Producción de harina de arroz y sémola amarilla de maiz,,"4358638 -
79788568",Si,Si
Cochabamba,Municipal,NA,NA,NA,AV. SEGUNDA SN ENTRE ARQUÍMEDES Y ALEXANDER FLEMING,Empresa,IMBA S.A.,Alimentos,"PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS AVES",,"4434500 -
74162475",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Av. Andina S/N. Esq. 21 Enero, Zuna Sumumpaya Norte",Empresa,Industria Boliviana de Cereales SRL,Alimentos,"Industria Productora y Distribuidora de Cereales, Barras, Snacks y Harinas Premezcladas a Base de Quinua, Amaranto y Cañahua.",,"4510508 - 4223372 -
61678665",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av Blanco Galindo km 6,Empresa,Dimadetar SRL,Alimentos,"Comercializamos galletas, agua mineral y gaseosas",,"4485043 -
75010187",Si,Si
Cochabamba,Municipal,NA,NA,NA,c/Tocopilla Esq. Casto Rojas Nro 1401,Empresa,Aguas Del Nilo,Alimentos,Venta de agua de mesa,,"4433175 -
78329878",Si,Si
Cochabamba,Municipal,NA,NA,NA,Junín 324,Empresa,Innovando Tecnologías,Alimentos,Contamos con un invernadero de producción de tomates hidropónicos y a punto de cosechar papa para el mercado local con proyección nacional.,,"+59167743837 -
67743837",Si,Si
Cochabamba,Municipal,NA,NA,NA,Rio Blanco. Km 258 carretera Cochabamba- Santa Cruz,Empresa,APAJ (ASOCIACION DE PRODUCTORES AGRICOLAS JUVENIL),Alimentos,"Pulpa de Frutas congeladas de camu camu, copoazu, piña en presentaciones de baldes de 18kg, 1kg, 500 gr",,"67503790 -
67503790",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Chimpu Ojjllu #1549 (Paralela a la Simon Lopez),Empresa,Jukur Alimentos,Alimentos,"Venta de Salsa de tomate, Chimichurri y Chucrut. Productos 100% Naturales.",,"70767370 -
79751390",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Lanza entre Venezuela y Ecuador edificio ceflor#317,Empresa,Dxn Cochabamba,Alimentos,"Proctos Nutricionales Derivados de Ganoderma y Spirulina, Café 2e1, 3en1, Cocozhi, Vita Café, Te Latte, etc",,"44234409 -
77488838",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Av. Pando pasaje portales, entrando frente al Hupermall",Empresa,GRUPO DUO SRL / mandarina,Alimentos,"16 años de experiencia en el rubro de alimentos y bebidas, catering, organización de eventos, consultoría y Asesoramiento gastronomico.",,"4798613 -
77900019",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Calle sucre #492, esq. Av. San Martín",Empresa,"Industria de alimentos piñami srl, productos VIGOR",Alimentos,"Productos lácteos y sus derivados, especialidad en queso fresco, yogurt bebible, frutado, miel de abeja, néctar de fruta, agua en botellas",,"44501017 -
76402354",Si,Si
Cochabamba,Municipal,NA,NA,NA,c/ Pedro Blanco 351,Empresa,Criollita,Alimentos,Producción y comercialización de salsas listas para cocinar comida criolla.,,"4242616 -
78311988",Si,Si
Cochabamba,Municipal,NA,NA,NA,Rafael Méndez,Empresa,Lácteos Moo,Alimentos,"Yogurt griego normal, yogurt griego light, dulce de leche",,"63827201 -
72708760",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pasaje La Tablada#1378 y Portales,Empresa,"REFRIGERIOS&SNACK'S ""MI DULZURA""",Alimentos,"Proveer refrigerios, plato servido, almuerzos y atención eventos a nivel empresarial y social. Calidad y puntualidad. Servicio Facturado.",,"79957090 -
79957090",Si,Si
Cochabamba,Municipal,NA,NA,NA,"República, antezana honduras",Empresa,Comercial lizvania,Alimentos,"Harina (adelia maria, victoria)Tipo 000 Arroz(oquinawa primera y segunda)  azucar(Bélgica)  fideo(famosa, lazaroni, la suprema) aceite(fino)",,"76452699 -
76452699",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Salamanca 860,Empresa,CAPRESSO S.R.L.,Alimentos,"Productos de panadería y repostería; bebidas naturales, café, frutas, lácteos, azucar, verduras y otros de primera necesidad.",,"79966266 -
79966266",Si,Si
Cochabamba,Municipal,NA,NA,NA,C.Camilo Torres s/n,Empresa,AQUAVIP,Alimentos,Empresa embotelladora de agua purificada,,"4763095 -
67572587",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Francisco Viedma #263,Empresa,Dxn vital,Alimentos,"Proctos Nutricionales Derivados de Ganoderma y Spirulina, Café, chocolate, té, café 2e1, café 3en1, Cocozhi, Vita Café, Te Latte, etc...",,"60771999 -
70342954",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Av America O-989, casi Gabriel Rene Moreno y Manchaypuito",Empresa,Helados FRAGOLA,Alimentos,"Helado Artesanal Italiano, helado premium dietetico - zero azucar - zero gluten, venta en envaces de medio y cuarto kilo.",,"4121010 -
72235555",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Julián de Los Ríos N°1948 - Zona Tupuraya,Empresa,Bolivian Beer Company - Cerveza Candelaria,Alimentos,Cerveza Artesanal hecha en Cochabamba,,"69413000 -
69413000",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. República # 825,Empresa,Agua Purificada Génesis,Alimentos,"Venta agua purificada 20 L, 10 L sachets de 500 ml. Contamos con todos los Permisos exigidos por Ley",,"4553463 -
76454066",Si,Si
Cochabamba,Municipal,NA,NA,NA,Juan capriles #170 entre Libertador Bolívar y tupac amaru,Empresa,Apthapi,Alimentos,Almuerzo familiar a medio día 12:30-14:30 comida la paso todo el día 12:30 - 22:30 comida callejera del mundo 18:00-22:30,,"67426557 -
67426557",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Heroínas 531casi Falsuri,Empresa,IOGO Yogurt Griego,Alimentos,Somos una industria procesadora de productos lácteos de carácter artesanal. Producimos Yogurt tipo Griego y jaleas en diferentes tamaños.,,"72220255 -
72150000",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Melchor Pérez de Olguín 1084 entre parque ex combatientes casi pasaje zoológico,Empresa,Frial PigShop,Alimentos,"Venta de carne de pollo, res, cerdo, productos congelados: papas fritas, pizzas, hamburguesas, enlatados y condimentos",,"4439045 -
70750787",Si,Si
Cochabamba,Municipal,NA,NA,NA,Plazuela Ubaldo Anze Recoleta,Empresa,GRAN HOTEL COCHABAMBA,Alimentos,Servicio Hotelero 5 estrellas y Centro de Eventos y Convenciones,,"4480520 -
77491416",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pje. La Chaime #6,Empresa,NATUREZA SRL,Alimentos,"AGUA PURIFICADA EMBOTELLADA 20L y 620cc, IceTea 620cc, hielo en cubitos y equipamiento.  Servicio de entrega a domicilio.",,"4470476 4453531 -
70700891",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av Ballivian Esquina Oruro,Empresa,GENEVA SRL,Alimentos,Venta de Helados artesanales premium,,"4567758 -
72220023",Si,Si
Cochabamba,Municipal,NA,NA,NA,Heroínas esquina belzu,Empresa,Pescadería surubi,Alimentos,Venta de pescado,,"4534669 -
60372311",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. oquendo N°1080,Empresa,FABOPAL S.A.,Alimentos,VENTA DE DURAZNO ENLATADO Y PALMITOS ENLATADOS,,"4117044 -
70370757",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Chilimarca # 394,Empresa,Industria de alimentos el tonel,Alimentos,"Fábrica de vinagre, salsa de soya, limonero y esencia de vainilla",,"4311542 -
70771112",Si,Si
Cochabamba,Municipal,NA,NA,NA,CALLE ULUNCHU. CONDOMINIO SAN SILVESTRE IV,Empresa,SOYRICA,Alimentos,"PASTELERIA SALUDABLE PARA DIABÉTICOS, CELIACOS Y VEGANOS",,"XXXX -
71772044",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle tito yupanqui,Empresa,Alaska SRL,Alimentos,Botellones de agua de 20 litros,,"4374473 -
69512713",Si,Si
Cochabamba,Municipal,NA,NA,NA,Avenida chapare zona chacacollo,Empresa,Pescaderia surubi,Alimentos,Venta y comercializacion de pescado,,"4660421 -
79356623",Si,Si
Cochabamba,Municipal,NA,NA,NA,Zona temporal,Empresa,Herbalife,Alimentos,"Suplementos de nutrición celular. Nutrición deportiva.Nutrición específica (diabetes, preción alta, ostioporosis, prob. cardio vasculares.",,"73320150 -
73320150",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Petrolera Km9,Empresa,Micromercado RAMOS,Alimentos,"Carne de res, abarrotes, lácteos, verduras, frutas, cereales, huevo, jugos, conservas, embutidos, detergentes, librería.",,"4764003 -
70719607",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av siles,Empresa,Alnat industrias alimenticias,Alimentos,"Elaboramos mermeladas, sales parrilleras y condimentos molidos",,"77993385 -
77993385",Si,Si
Cochabamba,Municipal,NA,NA,NA,Pasaje Boulevard o Av. Uyuni,Empresa,La Estancia S.R.L.,Alimentos,"Diferentes tipos de carne a la parrilla (res, pollo, pescado, cerdo, cordero y mariscos) con buffet de ensaladas y guarniciones a elección.",,"4249262 -
77433340",Si,Si
Cochabamba,Municipal,NA,NA,NA,Av. Centenario media cuadra al sur de la circunvalacion (Zona Cruce taquiña),Empresa,La Bodega,Alimentos,Venta de insumos de abastecimiento básico a las familias,,"60781631 -
60781631",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Colombia Nro 524, entre San Martin y Lanza, frente a la entrada al pasaje San Rafael, acerca sud",Empresa,Sain sin gluten,Alimentos,"Panadería, repostería y pastelería sin gluten, sin azúcar y sin lácteos, para celíacos, intolerantes y alérgicos al gluten, diabéticos.",,"62622010 -
68450550",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle joaquin salcedo s/n,Empresa,AQUAPURA,Alimentos,Agua embotellada de mesa 20lts,,"71496981 -
67407771",Si,Si
Cochabamba,Municipal,NA,NA,NA,Juan Capriles casi esquina tupac Amaru. Edificio kantuta,Empresa,GreenMama,Alimentos,"Greenmama es una pequeño restaurante de comida  rápida, saludable y orgánica. Creemos que las decisiones",,"70724413 -
70724413",Si,Si
Cochabamba,Municipal,NA,NA,NA,"Localidad de Pihusi, Apote",Empresa,Casa Venturini,Alimentos,Empresa dedicada a la elaboración de quesos madurados y embutidos,,"71522782 -
71522782",Si,Si
Cochabamba,Municipal,NA,NA,NA,Calle Sucre entre Antezana y 16 de Julio acera sud nro 730,Empresa,PANADERIA Y REPOSTERIA HORNERITO,Alimentos,"Elaboración de productos de panadería, pastelería y repostería",,"4500612 -
60398157",Si,Si